,Unnamed: 0,Players,Result,Accuracy,Moves,Date,Unnamed: 6,game_link
0,10 min,Waddaddy  (1602)  zainsiddiqii  (1569),1  0,67.9  63.7,33,"Apr 27, 2023",,https://www.chess.com/game/live/76347674333
1,10 min,zainsiddiqii  (1577)  Gaia_35  (1512),1  0,63.6  49.8,24,"Apr 27, 2023",,https://www.chess.com/game/live/76341717831
2,10 min,parez29  (1591)  zainsiddiqii  (1570),½  ½,67.5  68,54,"Apr 27, 2023",,https://www.chess.com/game/live/76340982339
3,10 min,zainsiddiqii  (1569)  Brunon42  (1559),1  0,76  59.5,20,"Apr 27, 2023",,https://www.chess.com/game/live/76323785953
4,10 min,leivinha  (1513)  zainsiddiqii  (1561),0  1,69.9  80.2,35,"Apr 27, 2023",,https://www.chess.com/game/live/76323114917
5,10 min,Alaska44  (1496)  zainsiddiqii  (1554),0  1,76  87.9,52,"Apr 27, 2023",,https://www.chess.com/game/live/76322396667
6,10 min,a_Dying_Wish  (1542)  zainsiddiqii  (1547),0  1,77.7  78.4,62,"Apr 26, 2023",,https://www.chess.com/game/live/76247638543
7,10 min,zainsiddiqii  (1539)  amp1342  (1510),0  1,60.4  69.1,42,"Apr 26, 2023",,https://www.chess.com/game/live/76230607953
8,10 min,JM_Aspire  (1517)  zainsiddiqii  (1548),1  0,91.1  82,24,"Apr 26, 2023",,https://www.chess.com/game/live/76230063033
9,10 min,Tricadier  (1558)  zainsiddiqii  (1557),1  0,73.2  69.5,38,"Apr 25, 2023",,https://www.chess.com/game/live/76183932501
10,10 min,zainsiddiqii  (1565)  OnthewaytoGM  (1542),1  0,75.9  74.1,47,"Apr 25, 2023",,https://www.chess.com/game/live/76173037325
11,10 min,zainsiddiqii  (1557)  SandiGrguric  (1609),0  1,86.3  88.5,14,"Apr 25, 2023",,https://www.chess.com/game/live/76169042219
12,10 min,zainsiddiqii  (1564)  Pooyasol  (1552),0  1,66  75.5,56,"Apr 25, 2023",,https://www.chess.com/game/live/76167064521
13,10 min,zainsiddiqii  (1573)  vodichrhienha  (1624),0  1,66.6  70.7,40,"Apr 25, 2023",,https://www.chess.com/game/live/76150975865
14,10 min,MartinBoronte  (1616)  zainsiddiqii  (1580),1  0,76  67.7,26,"Apr 25, 2023",,https://www.chess.com/game/live/76148564003
15,10 min,mdhmark  (1634)  zainsiddiqii  (1587),1  0,79.1  77.7,29,"Apr 25, 2023",,https://www.chess.com/game/live/76108925429
16,10 min,Syedleads1  (1605)  zainsiddiqii  (1594),0  1,67.7  77.9,31,"Apr 25, 2023",,https://www.chess.com/game/live/76107647593
17,10 min,zainsiddiqii  (1585)  shachar1107  (1522),1  0,53.3  30.4,22,"Apr 24, 2023",,https://www.chess.com/game/live/76090195579
18,10 min,ElnurBaku  (1615)  zainsiddiqii  (1578),1  0,90.3  81.7,25,"Apr 24, 2023",,https://www.chess.com/game/live/76059587377
19,10 min,zainsiddiqii  (1585)  basu77  (1553),1  0,89.9  76.5,22,"Apr 22, 2023",,https://www.chess.com/game/live/75928263683
20,10 min,meeshuinink  (1525)  zainsiddiqii  (1577),0  1,50.7  71.6,20,"Apr 22, 2023",,https://www.chess.com/game/live/75908452423
21,10 min,zainsiddiqii  (1570)  Alessan80  (1570),0  1,74.6  85.4,34,"Apr 22, 2023",,https://www.chess.com/game/live/75907812681
22,10 min,overthinker97  (1585)  zainsiddiqii  (1578),0  1,63.6  76.7,17,"Apr 22, 2023",,https://www.chess.com/game/live/75902515635
23,10 min,zainsiddiqii  (1569)  vanedhkhatwa  (1593),0  1,73.3  76.6,35,"Apr 22, 2023",,https://www.chess.com/game/live/75898213081
24,10 min,67773767  (1574)  zainsiddiqii  (1577),1  0,75  69.4,30,"Apr 22, 2023",,https://www.chess.com/game/live/75896527961
25,10 min,zainsiddiqii  (1585)  adwiserjs  (1575),0  1,70.5  75.8,35,"Apr 22, 2023",,https://www.chess.com/game/live/75895370205
26,10 min,Andrii_LA  (1536)  zainsiddiqii  (1594),0  1,68.7  76.4,26,"Apr 22, 2023",,https://www.chess.com/game/live/75894743485
27,10 min,AhmadAlRais  (1666)  zainsiddiqii  (1587),0  1,72.5  85.9,37,"Apr 22, 2023",,https://www.chess.com/game/live/75894163009
28,10 min,zainsiddiqii  (1577)  fruho  (1551),0  1,77.3  91.5,20,"Apr 21, 2023",,https://www.chess.com/game/live/75828739293
29,10 min,cbutler2002  (1488)  zainsiddiqii  (1586),1  0,82.7  76.3,34,"Apr 21, 2023",,https://www.chess.com/game/live/75828276693
30,10 min,zainsiddiqii  (1597)  ido998  (1595),1  0,87  80,31,"Apr 21, 2023",,https://www.chess.com/game/live/75827657111
31,10 min,diedne  (1569)  zainsiddiqii  (1589),1  0,68.8  63.8,42,"Apr 21, 2023",,https://www.chess.com/game/live/75805353065
32,10 min,zainsiddiqii  (1598)  TTVHale  (1563),1  0,73.6  65.9,18,"Apr 21, 2023",,https://www.chess.com/game/live/75805251981
33,10 min,zainsiddiqii  (1590)  opayydrag  (1612),0  1,81  83.2,31,"Apr 21, 2023",,https://www.chess.com/game/live/75804712275
34,3 min,maxj93  (1443)  zainsiddiqii  (1418),1  0,77.9  65.6,29,"Apr 20, 2023",,https://www.chess.com/game/live/75747117743
35,3 min,zainsiddiqii  (1426)  Betonbauer  (1461),0  1,48.8  55.5,17,"Apr 20, 2023",,https://www.chess.com/game/live/75746979113
36,3 min,rvvr4  (1436)  zainsiddiqii  (1434),0  1,68.4  72.3,47,"Apr 20, 2023",,https://www.chess.com/game/live/75746530777
37,3 min,dalbright9  (1448)  zainsiddiqii  (1426),0  1,74.1  85.3,45,"Apr 20, 2023",,https://www.chess.com/game/live/75741593439
38,3 min,duvidha  (1417)  zainsiddiqii  (1417),1  0,63.9  58.1,39,"Apr 20, 2023",,https://www.chess.com/game/live/75739435503
39,10 min,zainsiddiqii  (1590)  FM  lunaticblaze  (1630),0  1,75.1  82,40,"Apr 20, 2023",,https://www.chess.com/game/live/75715178455
40,10 min,AnupamAtheist  (1587)  zainsiddiqii  (1598),0  1,72.9  84.7,21,"Apr 20, 2023",,https://www.chess.com/game/live/75714695325
41,10 min,zainsiddiqii  (1590)  J3gger  (1560),1  0,74.5  69.1,59,"Apr 20, 2023",,https://www.chess.com/game/live/75713554685
42,10 min,zainsiddiqii  (1582)  Pari2021  (1485),1  0,81.1  77.3,41,"Apr 20, 2023",,https://www.chess.com/game/live/75713396545
43,10 min,996ownerful  (1640)  zainsiddiqii  (1576),1  0,76.5  66,33,"Apr 20, 2023",,https://www.chess.com/game/live/75712794073
44,10 min,zainsiddiqii  (1583)  RonnieDibyajit  (1729),0  1,83.7  84.1,28,"Apr 20, 2023",,https://www.chess.com/game/live/75711574877
45,10 min,biswashguragain  (1574)  zainsiddiqii  (1588),1  0,74.3  64.8,34,"Apr 20, 2023",,https://www.chess.com/game/live/75710991685
46,10 min,zainsiddiqii  (1597)  2peice  (1485),0  1,68.7  65.5,23,"Apr 20, 2023",,https://www.chess.com/game/live/75710481223
47,10 min,zainsiddiqii  (1608)  curelucho  (1528),0  1,77.6  86.1,18,"Apr 20, 2023",,https://www.chess.com/game/live/75710410789
48,10 min,NKRoskilde  (1709)  zainsiddiqii  (1618),1  0,86.8  73.8,18,"Apr 20, 2023",,https://www.chess.com/game/live/75669883635
49,3 min,go_texastech  (1405)  zainsiddiqii  (1425),1  0,65.4  47.3,14,"Apr 19, 2023",,https://www.chess.com/game/live/75627562881
0,10 min,zainsiddiqii  (1624)  nio  (1619),0  1,80  86.8,24,"Apr 18, 2023",,https://www.chess.com/game/live/76347674333
1,10 min,rascarpico  (1573)  zainsiddiqii  (1633),0  1,70.1  67.3,51,"Apr 18, 2023",,https://www.chess.com/game/live/76341717831
2,10 min,Alexander1978161  (1555)  zainsiddiqii  (1626),1  0,93.4  70.2,14,"Apr 18, 2023",,https://www.chess.com/game/live/76340982339
3,10 min,zainsiddiqii  (1636)  EmperorKaiser  (1632),0  1,81  99.7,15,"Apr 18, 2023",,https://www.chess.com/game/live/76323785953
4,10 min,Lemastor  (1676)  zainsiddiqii  (1644),0  1,63.7  78.3,16,"Apr 18, 2023",,https://www.chess.com/game/live/76323114917
5,10 min,zainsiddiqii  (1635)  DoYouLikeCurry  (1640),1  0,87.4  80.3,24,"Apr 18, 2023",,https://www.chess.com/game/live/76322396667
6,3 min,zainsiddiqii  (1434)  RCKings  (1421),1  0,67.6  61.1,35,"Apr 17, 2023",,https://www.chess.com/game/live/76247638543
7,10 min,rifkisetiana  (1616)  zainsiddiqii  (1626),1  0,91.1  77.3,25,"Apr 17, 2023",,https://www.chess.com/game/live/76230607953
8,10 min,zainsiddiqii  (1635)  torand055  (1635),1  0,70.2  62,32,"Apr 17, 2023",,https://www.chess.com/game/live/76230063033
9,10 min,zainsiddiqii  (1627)  mdhmark  (1634),1  0,84.1  70.9,38,"Apr 17, 2023",,https://www.chess.com/game/live/76183932501
10,10 min,Standpoint12  (1645)  zainsiddiqii  (1618),1  0,92.2  88.3,10,"Apr 17, 2023",,https://www.chess.com/game/live/76173037325
11,10 min,Bravewarrior2011  (1624)  zainsiddiqii  (1626),1  0,77.3  67.3,28,"Apr 17, 2023",,https://www.chess.com/game/live/76169042219
12,10 min,zainsiddiqii  (1634)  salujaeru  (1651),0  1,51.8  55,30,"Apr 17, 2023",,https://www.chess.com/game/live/76167064521
13,10 min,AndyfromAus  (1608)  zainsiddiqii  (1642),0  1,69.3  80,39,"Apr 17, 2023",,https://www.chess.com/game/live/76150975865
14,10 min,Piercesilence11  (1568)  zainsiddiqii  (1634),1  0,70.1  66.6,35,"Apr 17, 2023",,https://www.chess.com/game/live/76148564003
15,10 min,spehry2549  (1641)  zainsiddiqii  (1644),1  0,80.9  67.9,29,"Apr 15, 2023",,https://www.chess.com/game/live/76108925429
16,10 min,zainsiddiqii  (1652)  Batmans_Father  (1615),1  0,71.9  62.1,29,"Apr 14, 2023",,https://www.chess.com/game/live/76107647593
17,3 min,zainsiddiqii  (1426)  r1ppedj3ans  (1391),0  1,66.6  85,15,"Apr 14, 2023",,https://www.chess.com/game/live/76090195579
18,3 min,zainsiddiqii  (1435)  yanaslukhai  (1426),1  0,76.2  71,82,"Apr 14, 2023",,https://www.chess.com/game/live/76059587377
19,10 min,zainsiddiqii  (1644)  bharathu27  (1704),0  1,64  65.8,45,"Apr 13, 2023",,https://www.chess.com/game/live/75928263683
20,10 min,sigurdnor  (1629)  zainsiddiqii  (1651),1  0,96.3  82,16,"Apr 13, 2023",,https://www.chess.com/game/live/75908452423
21,10 min,zainsiddiqii  (1660)  miloradcelarevic  (1603),1  0,73  64.7,47,"Apr 13, 2023",,https://www.chess.com/game/live/75907812681
22,10 min,boronpea76  (1627)  zainsiddiqii  (1653),0  1,69  77.5,22,"Apr 12, 2023",,https://www.chess.com/game/live/75902515635
23,10 min,alberto1990  (1597)  zainsiddiqii  (1645),1  0,79  77,43,"Apr 12, 2023",,https://www.chess.com/game/live/75898213081
24,10 min,zainsiddiqii  (1654)  thommiesweijen  (1626),½  ½,77.4  79.6,42,"Apr 12, 2023",,https://www.chess.com/game/live/75896527961
25,10 min,Minchev62  (1763)  zainsiddiqii  (1655),0  1,70.5  81.2,36,"Apr 12, 2023",,https://www.chess.com/game/live/75895370205
26,10 min,Juij10  (1657)  zainsiddiqii  (1644),1  0,69.5  74,54,"Apr 12, 2023",,https://www.chess.com/game/live/75894743485
27,10 min,jalu28  (1572)  zainsiddiqii  (1652),0  1,71  86.8,22,"Apr 12, 2023",,https://www.chess.com/game/live/75894163009
28,10 min,zainsiddiqii  (1645)  AleksandarStojisic  (1628),0  1,66  69.5,50,"Apr 12, 2023",,https://www.chess.com/game/live/75828739293
29,10 min,zainsiddiqii  (1654)  nejcverce  (1653),0  1,70.2  81,18,"Apr 12, 2023",,https://www.chess.com/game/live/75828276693
30,10 min,zainsiddiqii  (1662)  SlavikHolod  (1697),0  1,60.9  67.2,28,"Apr 12, 2023",,https://www.chess.com/game/live/75827657111
31,10 min,zainsiddiqii  (1670)  RafaelVChagas  (1652),½  ½,76.4  77.3,58,"Apr 12, 2023",,https://www.chess.com/game/live/75805353065
32,10 min,rcheco  (1642)  zainsiddiqii  (1670),0  1,67.6  65.7,66,"Apr 11, 2023",,https://www.chess.com/game/live/75805251981
33,10 min,lifturrook  (1618)  zainsiddiqii  (1662),0  1,73.2  79.4,20,"Apr 11, 2023",,https://www.chess.com/game/live/75804712275
34,10 min,Bougsim  (1593)  zainsiddiqii  (1655),0  1,65.7  82.8,17,"Apr 11, 2023",,https://www.chess.com/game/live/75747117743
35,10 min,zainsiddiqii  (1648)  Bougsim  (1600),½  ½,89.3  100,6,"Apr 11, 2023",,https://www.chess.com/game/live/75746979113
36,10 min,zainsiddiqii  (1649)  iadavies  (1612),1  0,67.5  56.9,25,"Apr 11, 2023",,https://www.chess.com/game/live/75746530777
37,10 min,50schild  (1708)  zainsiddiqii  (1641),1  0,73  61.3,29,"Apr 11, 2023",,https://www.chess.com/game/live/75741593439
38,10 min,amenophisIII  (1724)  zainsiddiqii  (1648),0  1,75  84.3,66,"Apr 11, 2023",,https://www.chess.com/game/live/75739435503
39,10 min,zainsiddiqii  (1638)  rodrigo84  (1619),1  0,95.9  78.8,19,"Apr 11, 2023",,https://www.chess.com/game/live/75715178455
40,3 min,Orkunka  (1462)  zainsiddiqii  (1427),0  1,74.4  65.1,48,"Apr 11, 2023",,https://www.chess.com/game/live/75714695325
41,10 min,zainsiddiqii  (1630)  Wolf_gang94  (1637),0  1,69.6  70.9,29,"Apr 10, 2023",,https://www.chess.com/game/live/75713554685
42,10 min,maciass_chess  (1644)  zainsiddiqii  (1638),1  0,90.1  80.8,17,"Apr 10, 2023",,https://www.chess.com/game/live/75713396545
43,10 min,zainsiddiqii  (1646)  Tagueulequipue  (1606),1  0,95.1  68.7,12,"Apr 10, 2023",,https://www.chess.com/game/live/75712794073
44,10 min,zainsiddiqii  (1639)  AB-I  (1562),0  1,72.7  83.5,19,"Apr 10, 2023",,https://www.chess.com/game/live/75711574877
45,10 min,Topollek  (1705)  zainsiddiqii  (1649),1  0,65.3  56.8,16,"Apr 10, 2023",,https://www.chess.com/game/live/75710991685
46,10 min,Stephen6612  (1730)  zainsiddiqii  (1656),1  0,64.3  50.8,8,"Apr 10, 2023",,https://www.chess.com/game/live/75710481223
47,10 min,zainsiddiqii  (1663)  Dididam  (1661),1  0,92.7  76.7,23,"Apr 10, 2023",,https://www.chess.com/game/live/75710410789
48,3 min,zainsiddiqii  (1418)  dxtrmrgn  (1414),0  1,69.6  74.3,27,"Apr 10, 2023",,https://www.chess.com/game/live/75669883635
49,3 min,Chesstest222  (1447)  zainsiddiqii  (1426),0  1,75.9  77.8,51,"Apr 10, 2023",,https://www.chess.com/game/live/75627562881
0,3 min,zainsiddiqii  (1417)  DevSaheb57  (1447),1  0,96.9  74.9,9,"Apr 10, 2023",,https://www.chess.com/game/live/76347674333
1,3 min,lfov  (1312)  zainsiddiqii  (1408),0  1,62.9  81.4,28,"Apr 10, 2023",,https://www.chess.com/game/live/76341717831
2,10 min,knightrider321  (1626)  zainsiddiqii  (1655),1  0,66  70.5,35,"Apr 8, 2023",,https://www.chess.com/game/live/76340982339
3,10 min,Hazim_63  (1643)  zainsiddiqii  (1664),0  1,73.6  79.7,26,"Apr 8, 2023",,https://www.chess.com/game/live/76323785953
4,10 min,zainsiddiqii  (1656)  rcheco  (1674),0  1,75.2  72.5,37,"Apr 8, 2023",,https://www.chess.com/game/live/76323114917
5,3 min,zainsiddiqii  (1402)  oondrasekk  (1415),1  0,79.9  72.3,41,"Apr 8, 2023",,https://www.chess.com/game/live/76322396667
6,10 min,zainsiddiqii  (1664)  Skamachess  (1718),0  1,87.5  94.9,14,"Apr 8, 2023",,https://www.chess.com/game/live/76247638543
7,10 min,degnis42  (1660)  zainsiddiqii  (1671),0  1,76.1  83.1,72,"Apr 8, 2023",,https://www.chess.com/game/live/76230607953
8,3 min,LukeBrophy  (1355)  zainsiddiqii  (1393),1  0,81.7  77.4,43,"Apr 8, 2023",,https://www.chess.com/game/live/76230063033
9,3 min,zainsiddiqii  (1402)  ewan976  (1541),0  1,55.4  70.6,13,"Apr 7, 2023",,https://www.chess.com/game/live/76183932501
10,3 min,Bafffle64  (1404)  zainsiddiqii  (1407),1  0,90.3  64.9,19,"Apr 7, 2023",,https://www.chess.com/game/live/76173037325
11,3 min,zainsiddiqii  (1415)  Moore-Penrose  (1337),1  0,72.3  66,30,"Apr 7, 2023",,https://www.chess.com/game/live/76169042219
12,3 min,zainsiddiqii  (1408)  Wurschti  (1396),1  0,65.4  62.5,21,"Apr 7, 2023",,https://www.chess.com/game/live/76167064521
13,3 min,Radziu88  (1382)  zainsiddiqii  (1400),1  0,97  87.7,18,"Apr 7, 2023",,https://www.chess.com/game/live/76150975865
14,10 min,slylessky  (1751)  zainsiddiqii  (1663),1  0,75  71.1,65,"Apr 7, 2023",,https://www.chess.com/game/live/76148564003
15,3 min,zainsiddiqii  (1409)  GMikaChess  (1465),1  0,73.3  71.4,36,"Apr 7, 2023",,https://www.chess.com/game/live/76108925429
16,10 min,J3LV1  (1653)  zainsiddiqii  (1669),0  1,69.3  79,11,"Apr 7, 2023",,https://www.chess.com/game/live/76107647593
17,10 min,zainsiddiqii  (1661)  Sunny847  (1686),1  0,83.8  69.5,33,"Apr 7, 2023",,https://www.chess.com/game/live/76090195579
18,10 min,zainsiddiqii  (1652)  sarxalila  (1589),0  1,76.9  86,18,"Apr 7, 2023",,https://www.chess.com/game/live/76059587377
19,10 min,Udgin123  (1637)  zainsiddiqii  (1662),0  1,58.6  66.8,34,"Apr 7, 2023",,https://www.chess.com/game/live/75928263683
20,10 min,php-chekhov  (1624)  zainsiddiqii  (1654),0  1,74.6  74.6,45,"Apr 7, 2023",,https://www.chess.com/game/live/75908452423
21,3 min,zainsiddiqii  (1399)  philbobfearsnot  (1313),1  0,62.1  52.6,50,"Apr 6, 2023",,https://www.chess.com/game/live/75907812681
22,3 min,Nobebosco  (1470)  zainsiddiqii  (1393),1  0,67.8  67.5,24,"Apr 6, 2023",,https://www.chess.com/game/live/75902515635
23,3 min,zainsiddiqii  (1400)  masterofchess1971  (1351),1  0,79.1  62.6,25,"Apr 6, 2023",,https://www.chess.com/game/live/75898213081
24,3 min,ChunkyMonkey250903  (1339)  zainsiddiqii  (1393),0  1,63.1  78.3,13,"Apr 5, 2023",,https://www.chess.com/game/live/75896527961
25,10 min,zainsiddiqii  (1646)  Abou3000  (1546),1  0,86.2  81.6,73,"Apr 5, 2023",,https://www.chess.com/game/live/75895370205
26,10 min,zainsiddiqii  (1640)  Eltayeb74  (1645),1  0,79.3  56.9,23,"Apr 5, 2023",,https://www.chess.com/game/live/75894743485
27,10 min,Eltayeb74  (1654)  zainsiddiqii  (1631),0  1,46.2  52.7,21,"Apr 5, 2023",,https://www.chess.com/game/live/75894163009
28,3 min,AodhanKyle  (1390)  zainsiddiqii  (1386),1  0,74.7  71,17,"Apr 4, 2023",,https://www.chess.com/game/live/75828739293
29,3 min,zainsiddiqii  (1394)  JamesPike2002  (1367),0  1,66.1  78.8,22,"Apr 4, 2023",,https://www.chess.com/game/live/75828276693
30,10 min,zainsiddiqii  (1622)  DrRoL  (1587),1  0,58.4  54.1,24,"Apr 3, 2023",,https://www.chess.com/game/live/75827657111
31,10 min,JacekWi  (1619)  zainsiddiqii  (1614),1  0,81.2  68.9,22,"Apr 3, 2023",,https://www.chess.com/game/live/75805353065
32,10 min,zainsiddiqii  (1622)  ER7M  (1675),0  1,73.9  76.5,35,"Apr 3, 2023",,https://www.chess.com/game/live/75805251981
33,10 min,zainsiddiqii  (1629)  LoicSchaakMatter  (1695),0  1,66.4  81.4,23,"Apr 3, 2023",,https://www.chess.com/game/live/75804712275
34,10 min,gorila1010  (1635)  zainsiddiqii  (1636),1  0,86.2  67.3,11,"Apr 3, 2023",,https://www.chess.com/game/live/75747117743
35,3 min,louichiwa  (1451)  zainsiddiqii  (1403),1  0,86.8  82.2,21,"Apr 3, 2023",,https://www.chess.com/game/live/75746979113
36,10 min,zainsiddiqii  (1644)  hiteshparmar1865  (1664),0  1,59.4  66.9,43,"Apr 3, 2023",,https://www.chess.com/game/live/75746530777
37,3 min,lordofthescants  (1489)  zainsiddiqii  (1410),0  1,51.5  58.6,45,"Apr 3, 2023",,https://www.chess.com/game/live/75741593439
38,10 min,zainsiddiqii  (1652)  adifj1959  (1705),0  1,73.1  85,24,"Apr 3, 2023",,https://www.chess.com/game/live/75739435503
39,3 min,nkues  (1424)  zainsiddiqii  (1400),1  0,69  66.2,40,"Apr 2, 2023",,https://www.chess.com/game/live/75715178455
40,3 min,zainsiddiqii  (1408)  nkues  (1416),½  ½,90.9  80.9,8,"Apr 2, 2023",,https://www.chess.com/game/live/75714695325
41,3 min,Mrbuzzkill  (1424)  zainsiddiqii  (1408),0  1,57.1  57.7,61,"Apr 2, 2023",,https://www.chess.com/game/live/75713554685
42,3 min,zainsiddiqii  (1399)  royaljaat111  (1344),0  1,65.3  67.9,31,"Apr 2, 2023",,https://www.chess.com/game/live/75713396545
43,3 min,seftaught  (1392)  zainsiddiqii  (1409),0  1,54.8  57.9,38,"Apr 1, 2023",,https://www.chess.com/game/live/75712794073
44,3 min,zainsiddiqii  (1401)  risdr  (1384),1  0,52.9  44.5,18,"Apr 1, 2023",,https://www.chess.com/game/live/75711574877
45,3 min,mbrumy  (1398)  zainsiddiqii  (1393),1  0,76  72.6,40,"Apr 1, 2023",,https://www.chess.com/game/live/75710991685
46,10 min,superwork1111  (1631)  zainsiddiqii  (1659),1  0,92.3  77.7,14,"Apr 1, 2023",,https://www.chess.com/game/live/75710481223
47,3 min,zainsiddiqii  (1401)  rasheth  (1442),0  1,83.1  82.4,16,"Apr 1, 2023",,https://www.chess.com/game/live/75710410789
48,10 min,Andr4e  (1636)  zainsiddiqii  (1668),1  0,71.6  57.1,15,"Mar 31, 2023",,https://www.chess.com/game/live/75669883635
49,10 min,zainsiddiqii  (1677)  dougsi  (1651),1  0,86.5  83.9,36,"Mar 31, 2023",,https://www.chess.com/game/live/75627562881
0,10 min,Alwaystired21  (1683)  zainsiddiqii  (1669),1  0,93.2  75.3,9,"Mar 31, 2023",,https://www.chess.com/game/live/76347674333
1,10 min,zainsiddiqii  (1677)  Queendjt  (1645),0  1,79  89.2,22,"Mar 31, 2023",,https://www.chess.com/game/live/76341717831
2,10 min,Larolexx  (1715)  zainsiddiqii  (1686),0  1,59.9  66.5,49,"Mar 31, 2023",,https://www.chess.com/game/live/76340982339
3,3 min,zainsiddiqii  (1408)  Gary0111  (1426),1  0,79.4  64.7,31,"Mar 31, 2023",,https://www.chess.com/game/live/76323785953
4,3 min,zainsiddiqii  (1399)  Noobsuper5007256  (1430),1  0,76.1  73.6,71,"Mar 31, 2023",,https://www.chess.com/game/live/76323114917
5,10 min,zainsiddiqii  (1677)  ladis91  (1754),0  1,65.9  72.9,38,"Mar 31, 2023",,https://www.chess.com/game/live/76322396667
6,10 min,zainsiddiqii  (1684)  EmmaGeza  (1693),1  0,72.3  62,51,"Mar 31, 2023",,https://www.chess.com/game/live/76247638543
7,10 min,bertsmith51  (1707)  zainsiddiqii  (1675),0  1,79.3  86.7,43,"Mar 31, 2023",,https://www.chess.com/game/live/76230607953
8,10 min,peter-swims  (1672)  zainsiddiqii  (1666),1  0,72.7  67.6,24,"Mar 30, 2023",,https://www.chess.com/game/live/76230063033
9,10 min,bluebonesboy  (1684)  zainsiddiqii  (1674),1  0,93.8  78.9,21,"Mar 30, 2023",,https://www.chess.com/game/live/76183932501
10,10 min,zainsiddiqii  (1682)  bluebonesboy  (1676),0  1,70.1  79.8,26,"Mar 30, 2023",,https://www.chess.com/game/live/76173037325
11,10 min,RTRendy  (1702)  zainsiddiqii  (1691),1  0,77.7  71.1,31,"Mar 30, 2023",,https://www.chess.com/game/live/76169042219
12,10 min,zainsiddiqii  (1699)  Someone7834  (1652),1  0,76.9  75.3,57,"Mar 30, 2023",,https://www.chess.com/game/live/76167064521
13,10 min,JDmaverick  (1745)  zainsiddiqii  (1692),0  1,60.8  64.5,57,"Mar 30, 2023",,https://www.chess.com/game/live/76150975865
14,3 min,chelio76  (1466)  zainsiddiqii  (1390),0  1,59.9  76.5,24,"Mar 30, 2023",,https://www.chess.com/game/live/76148564003
15,3 min,zainsiddiqii  (1380)  Daveydx  (1312),0  1,80.4  93.2,15,"Mar 30, 2023",,https://www.chess.com/game/live/76108925429
16,5 min,zainsiddiqii  (1390)  F-TAVANA  (1317),1  0,68  68.7,21,"Mar 30, 2023",,https://www.chess.com/game/live/76107647593
17,10 min,zainsiddiqii  (1682)  Goliat_48  (1695),0  1,97.9  88.3,9,"Mar 30, 2023",,https://www.chess.com/game/live/76090195579
18,10 min,BerniGVR  (1712)  zainsiddiqii  (1690),0  1,60.3  61.8,40,"Mar 30, 2023",,https://www.chess.com/game/live/76059587377
19,10 min,Ahmedrashad49  (1670)  zainsiddiqii  (1681),½  ½,100  95.8,6,"Mar 30, 2023",,https://www.chess.com/game/live/75928263683
20,10 min,zainsiddiqii  (1681)  code7pleno  (1691),0  1,75  77,25,"Mar 30, 2023",,https://www.chess.com/game/live/75908452423
21,10 min,chevalier7  (1703)  zainsiddiqii  (1689),½  ½,87.7  84.7,16,"Mar 30, 2023",,https://www.chess.com/game/live/75907812681
22,10 min,aalejoue  (1709)  zainsiddiqii  (1689),1  0,81.9  68,20,"Mar 29, 2023",,https://www.chess.com/game/live/75902515635
23,10 min,zainsiddiqii  (1697)  iber0001  (1694),1  0,62.6  56.9,32,"Mar 29, 2023",,https://www.chess.com/game/live/75898213081
24,10 min,zainsiddiqii  (1689)  S7S7S7S7  (1696),1  0,86.5  77.7,25,"Mar 29, 2023",,https://www.chess.com/game/live/75896527961
25,5 min,kaifordyce  (1335)  zainsiddiqii  (1383),0  1,71.3  71.9,36,"Mar 29, 2023",,https://www.chess.com/game/live/75895370205
26,10 min,yabetcha  (1659)  zainsiddiqii  (1680),1  0,70.5  54.2,18,"Mar 29, 2023",,https://www.chess.com/game/live/75894743485
27,5 min,zainsiddiqii  (1376)  CaptainJack91  (1312),0  1,65.5  76.6,21,"Mar 29, 2023",,https://www.chess.com/game/live/75894163009
28,10 min,zainsiddiqii  (1689)  federle51  (1742),0  1,66.9  72.5,33,"Mar 29, 2023",,https://www.chess.com/game/live/75828739293
29,10 min,Addrien  (1734)  zainsiddiqii  (1696),0  1,74.4  79.5,40,"Mar 29, 2023",,https://www.chess.com/game/live/75828276693
30,10 min,zainsiddiqii  (1687)  alihabyucca  (1635),1  0,73.2  50.8,20,"Mar 29, 2023",,https://www.chess.com/game/live/75827657111
31,10 min,zainsiddiqii  (1680)  jgill2005  (1653),0  1,78  84.8,45,"Mar 29, 2023",,https://www.chess.com/game/live/75805353065
32,10 min,Hassaaaaan  (1685)  zainsiddiqii  (1689),1  0,97.3  88.7,20,"Mar 28, 2023",,https://www.chess.com/game/live/75805251981
33,10 min,Ben_Bunsec  (1734)  zainsiddiqii  (1697),1  0,80.2  70.7,7,"Mar 28, 2023",,https://www.chess.com/game/live/75804712275
34,10 min,Dmitriy87777  (1594)  zainsiddiqii  (1705),0  1,65.5  77.9,29,"Mar 28, 2023",,https://www.chess.com/game/live/75747117743
35,10 min,zainsiddiqii  (1699)  plumbow  (1697),1  0,76.9  74,31,"Mar 28, 2023",,https://www.chess.com/game/live/75746979113
36,10 min,zainsiddiqii  (1691)  Gabri3lis  (1592),1  0,81.8  72.5,33,"Mar 28, 2023",,https://www.chess.com/game/live/75746530777
37,10 min,josifbanskoliev  (1608)  zainsiddiqii  (1685),0  1,71.5  74.3,57,"Mar 28, 2023",,https://www.chess.com/game/live/75741593439
